mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
88	86	0	0	12/8	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	17	0.10526315789473684	0.125	2.375	0.05
89	87	0	0	12/8	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	2	13	0.13333333333333333	0.125	1.875	0.0625
89	87	9/8	9/8	12/8	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1	0	4	0.0	0.0	0.625	0.0
90	88	0	0	12/8	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	1	8	0.1111111111111111	0.0	1.25	0.0
90	88	3/4	3/4	12/8	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	2	8	0.2	0.0	1.25	0.0
91	89	0	0	12/8	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	1	10	0.09090909090909091	0.0	1.5	0.0
91	89	3/4	3/4	12/8	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	7	0.0	0.0	1.5	0.0
92	90	0	0	12/8	2	1	i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	0	8	0.0	0.0	1.125	0.0
92	90	3/4	3/4	12/8	2	1	v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2	0	10	0.0	0.0	1.5	0.0
93	91	0	0	12/8	2	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	0	9	0.0	0.0	1.375	0.0
93	91	3/4	3/4	12/8	2	1	III6	c	i		III6		III		6					M	1	1	1, -2, -3		-3	1	0	10	0.0	0.0	1.5	0.0
94	92	0	0	12/8	2	1	bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	2	18	0.1	0.25	2.75	0.08333333333333333
95	93	0	0	12/8	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	7	0.0	0.0	1.5	0.0
95	93	3/4	3/4	12/8	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	7	0.0	0.0	1.5	0.0
96	94	0	0	12/8	2	1	i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0	0	8	0.0	0.0	1.125	0.0
96	94	3/4	3/4	12/8	2	1	v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2	0	10	0.0	0.0	1.5	0.0
97	95	0	0	12/8	2	1	VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	0	10	0.0	0.0	1.625	0.0
97	95	3/4	3/4	12/8	2	1	III6	c	i		III6		III		6					M	1	1	1, -2, -3		-3	1	0	10	0.0	0.0	1.5	0.0
98	96	0	0	12/8	2	1	bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1	1	19	0.05	0.125	2.875	0.041666666666666664
99	97	0	0	12/8	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	7	0.0	0.0	1.5	0.0
99	97	3/4	3/4	12/8	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	7	0.0	0.0	1.5	0.0
100	98	0	0	12/8	2	1	i|PAC}	c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.75	0.0
100	98	3/8	3/8	12/8	2	1	i6{	c	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.5	0.0
100	98	3/4	3/4	12/8	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	0	4	0.0	0.0	0.625	0.0
100	98	9/8	9/8	12/8	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
101	99	0	0	12/8	2	1	VI|DC	c	i		VI		VI					DC		M	1	1	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.5	0.0
101	99	3/8	3/8	12/8	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.5	0.0
101	99	3/4	3/4	12/8	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	0	4	0.0	0.0	0.625	0.0
101	99	9/8	9/8	12/8	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
102	100	0	0	12/8	2	1	VI|DC	c	i		VI		VI					DC		M	1	1	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.5	0.0
102	100	3/8	3/8	12/8	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	5	0.0	0.0	0.875	0.0
102	100	3/4	3/4	12/8	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1	0	5	0.0	0.0	0.875	0.0
102	100	9/8	9/8	12/8	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.875	0.0
103	101	0	0	12/8	2	1	i(#74)}	c	i		i(#74)		i			#74			}	m	1	1	0, -1, 1	5	0	0	0	4	0.0	0.0	3.0	0.0
103	101	3/4	3/4	12/8	2	1	i|PAC	c	i		i		i					PAC		m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.5	0.0
