mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	294								
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	295								
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	296								
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	297								
22	22	86	86	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	298								
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	299								
22	22	87	87	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	300								
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	301								
23	23	88	88	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	302								2
23	23	355/4	355/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	303								2
23	23	89	89	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	304								
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	305		articStaccatissimoAbove						
23	23	90	90	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	306								
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	307								
23	23	91	91	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	308								
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	309								
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	310								
23	23	90	90	0.75	1/2	1/2	Chord	4/4	1	2	3/16		1/8	3/2	311								
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	312								
23	23	91	91	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	313								
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	314								
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	315								
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	316								
24	24	92	92	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	317								3
24	24	371/4	371/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	318								
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	319								
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	320								
24	24	189/2	189/2	0.0	5/8	5/8	Chord	4/4	1	1	0	grace16	1/16	1	321								
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	322								
24	24	95	95	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	323								
24	24	95	95	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	324								
24	24	191/2	191/2	0.0	7/8	7/8	Chord	4/4	1	1	0	grace16	1/16	1	325								
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	326								
24	24	92	92	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	327								
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	328								
24	24	94	94	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	329								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	330								
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	331								
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	332								
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	333								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	334								
25	25	96	96	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	335								
25	25	193/2	193/2	0.0	1/8	1/8	Chord	4/4	1	1	0	grace16	1/16	1	336								
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	337								
25	25	97	97	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	338								
25	25	97	97	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	339								
25	25	195/2	195/2	0.0	3/8	3/8	Chord	4/4	1	1	0	grace16	1/16	1	340								
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	341								
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	342								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	343		ornamentTrill						
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	344								
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	345								
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	346								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	347								
26	26	100	100	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	348								
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	349								
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	350								
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	351								
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	352								
26	26	100	100	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	353								
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	354								
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	355								
26	26	102	102	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	356								
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	357								
26	26	103	103	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	358								
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	359								
27	27	104	104	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	360								4
27	27	417/4	417/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	361								4
27	27	209/2	209/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	362								4
27	27	419/4	419/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	363								
27	27	105	105	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	364								
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	365								
27	27	106	106	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	366								
27	27	425/4	425/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	367								
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	368								
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	369								
27	27	107	107	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	370								
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	371								
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	372								
27	27	106	106	0.25	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	373								
27	27	425/4	425/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	374								
27	27	213/2	213/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	375								
27	27	427/4	427/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	376								
27	27	107	107	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	377								
27	27	431/4	431/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	378								
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	379								
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	380								
28	28	108	108	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	381								
28	28	433/4	433/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	382								
28	28	217/2	217/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	383								
28	28	435/4	435/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	384								
28	28	109	109	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	385								
28	28	437/4	437/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	386								
28	28	219/2	219/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	387								
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	388								
28	28	110	110	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	389								
28	28	441/4	441/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	390								
28	28	221/2	221/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	391								
28	28	443/4	443/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	392								
28	28	111	111	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	393								
28	28	445/4	445/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	394								
28	28	223/2	223/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	395								
28	28	447/4	447/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	396								
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	397								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	398								
28	28	110	110	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	399								
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	400								
29	29	112	112	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	401								
29	29	449/4	449/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	402								
29	29	225/2	225/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	403								
29	29	451/4	451/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	404								
29	29	113	113	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	405								
29	29	113	113	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	406								
29	29	227/2	227/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	407								
29	29	455/4	455/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	408								
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	409								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	410								
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	411								
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	412								
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	413								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	414								
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	415								
30	30	235/2	235/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	416								
30	30	471/4	471/4	0.0	7/16	7/16	Dynamic	4/4	1	1	0					p							
30	30	471/4	471/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	417								
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	418								
30	30	239/2	239/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	419								
30	30	479/4	479/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	420								
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	421								
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	422								
30	30	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	423								
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	424								
30	30	118	118	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	425								
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	426								
30	30	119	119	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	427								
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	428								
30	30	116	116	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	429								
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	430								
31	31	243/2	243/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					f							
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	431								
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	432								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	433								
31	31	123	123	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	434								
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	435								
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	436								
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	437								
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	438								
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	439								
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	440								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	441								
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	442								
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	443								
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	444								
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	445								
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	446								
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	447								
32	32	255/2	255/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	448								
32	32	511/4	511/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	449								
32	32	124	124	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	450								
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	451								
32	32	125	125	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	452								
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	453								
32	32	126	126	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	454								
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	455								
32	32	127	127	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	456								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	457								
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	458								
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	459								
33	33	130	130	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	460								
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	461								
33	33	131	131	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	462								
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	463								
33	33	128	128	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	464								
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	465								
33	33	129	129	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	466								
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	467								
33	33	130	130	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	468								
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	469								
33	33	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	470								
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	471								
34	34	132	132	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	472								
34	34	133	133	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	473								
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	474								
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	475								
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	476								
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	477								
34	34	135	135	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	478								
34	34	541/4	541/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	479								
34	34	271/2	271/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	480								
34	34	543/4	543/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	481								
34	34	132	132	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	482								
34	34	133	133	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	483								
34	34	134	134	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	484								
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	485								
35	35	136	136	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	486								
35	35	138	138	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	487								
35	35	138	138	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	488								
35	35	138	138	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	489								
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	490								
35	35	138	138	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	491								
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	492								
35	35	139	139	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	493								
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	494								
36	36	140	140	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	495		ornamentTurn						
36	36	141	141	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	496								
36	36	567/4	567/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	497								
36	36	142	142	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	498								
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	499								
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	500								
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	501								5
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	502								5
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	503								
37	37	144	144	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	504		ornamentTurn						
37	37	145	145	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	505								
37	37	583/4	583/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	506								
37	37	146	146	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	507								
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	508								
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	509								
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	510								6
37	37	147	147	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	511								6
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	512								
37	37	144	144	0.75	0	0	Chord	4/4	2	2	3/16		1/8	3/2	513								
37	37	579/4	579/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16		1/16	1	514								
37	37	145	145	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	515								
38	38	148	148	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	516								
38	38	297/2	297/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	517								
38	38	299/2	299/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4		1/4	1	518								
38	38	301/2	301/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	519								
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	520								
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	521								
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	522								
38	38	150	150	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	523								
38	38	151	151	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	524								
39	39	152	152	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	525								
39	39	305/2	305/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	526								
39	39	153	153	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	527								
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	528								
39	39	154	154	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	529								
39	39	152	152	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	530								
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	531								
39	39	155	155	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	532								
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	533								
40	40	156	156	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	534								
40	40	313/2	313/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	535								
40	40	157	157	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	536								
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	537								
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	538								
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	539								
40	40	159	159	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	540								7
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	541								
40	40	156	156	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	542								
40	40	157	157	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	543								
40	40	158	158	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	544								
40	40	159	159	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	545								
41	41	160	160	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	546								
41	41	160	160	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	547								
41	41	161	161	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	548								
41	41	163	163	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	549								
41	41	653/4	653/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	550								
41	41	327/2	327/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	551								
41	41	655/4	655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	552								
41	41	160	160	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	553								
41	41	321/2	321/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	554								
41	41	161	161	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	555								
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	556								
41	41	162	162	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	557								
41	41	325/2	325/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	558								
41	41	163	163	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	559								
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	560								
42	42	164	164	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	561								
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	562								
42	42	165	165	0.0	1/4	1/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	563								
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	564								
42	42	166	166	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	565								
42	42	166	166	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	566								
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	567								
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	568								
42	42	164	164	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	569								
42	42	329/2	329/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	570								
42	42	165	165	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	571								
42	42	331/2	331/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	572								
42	42	166	166	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	573								
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	574								
42	42	167	167	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	575								
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	576								
43	43	168	168	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	577								
43	43	675/4	675/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	578								
43	43	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	579								
43	43	171	171	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	580								
43	43	685/4	685/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	581								
43	43	343/2	343/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	582								
43	43	687/4	687/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	583								
43	43	168	168	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	584								
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	585								
43	43	169	169	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	586								
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	587								
43	43	170	170	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	588								
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	589								
