mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
18	17	68	68	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	279								
18	17	205/3	205/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	280								
18	17	206/3	206/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	281								
18	17	65	65	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	282								
18	17	68	68	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	283								
18	17	65	65	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	284								
18	17	66	66	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	285								
18	17	67	67	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	286								
18	17	68	68	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	287								
19	18	69	69	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	288								
19	18	139/2	139/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	289								
19	18	279/4	279/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	290								
19	18	70	70	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	291								
19	18	281/4	281/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	292								
19	18	141/2	141/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	293								
19	18	283/4	283/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	294								
19	18	71	71	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	295								
19	18	285/4	285/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	296								
19	18	143/2	143/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	297								
19	18	287/4	287/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	298								
19	18	72	72	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	299								
19	18	145/2	145/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	300								
19	18	69	69	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	301								
19	18	69	69	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	302								
19	18	70	70	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	303								
19	18	72	72	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	304								
20	19	73	73	0.0	0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	305								
20	19	73	73	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	306								
20	19	74	74	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	307								
20	19	73	73	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	308								
20	19	149/2	149/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	309								
20	19	75	75	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	310								
20	19	151/2	151/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	311								
20	19	76	76	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	312								
20	19	153/2	153/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	313								
21	20	77	77	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	314								
21	20	78	78	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	315								
21	20	313/4	313/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	316								
21	20	157/2	157/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	317								
21	20	315/4	315/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	318								
21	20	79	79	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	319								
21	20	317/4	317/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	320								
21	20	159/2	159/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	321								
21	20	319/4	319/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	322								
21	20	80	80	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	323								
21	20	321/4	321/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	324								
21	20	161/2	161/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	325								
21	20	323/4	323/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	326								
21	20	77	77	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	327								
21	20	78	78	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	328								
22	21	81	81	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	329								
22	21	325/4	325/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	330								
22	21	163/2	163/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	331								
22	21	327/4	327/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	332								
22	21	82	82	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	333								
22	21	329/4	329/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	334								
22	21	165/2	165/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	335								
22	21	331/4	331/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	336								
22	21	83	83	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	337								
22	21	333/4	333/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	338								
22	21	167/2	167/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	339								
22	21	335/4	335/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	340								
22	21	84	84	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	341								
22	21	337/4	337/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	342								
22	21	169/2	169/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	343								
22	21	339/4	339/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	344								
22	21	84	84	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	345								
23	22	85	85	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	346								
23	22	86	86	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	347								
23	22	345/4	345/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	348								
23	22	173/2	173/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	349								
23	22	347/4	347/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	350								
23	22	87	87	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	351								
23	22	349/4	349/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	352								
23	22	175/2	175/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	353								
23	22	351/4	351/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	354								
23	22	88	88	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	355								
23	22	353/4	353/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	356								
23	22	177/2	177/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	357								
23	22	355/4	355/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	358								
23	22	85	85	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	359								
24	23	89	89	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	360								
24	23	357/4	357/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	361								
24	23	179/2	179/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	362								
24	23	359/4	359/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	363								
24	23	90	90	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	364								
24	23	361/4	361/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	365								
24	23	181/2	181/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	366								
24	23	363/4	363/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	367								
24	23	91	91	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	368								
24	23	365/4	365/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	369								
24	23	183/2	183/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	370								
24	23	367/4	367/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	371								
24	23	92	92	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	372								
24	23	369/4	369/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	373								
24	23	185/2	185/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	374								
24	23	371/4	371/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	375								
24	23	92	92	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	376								
25	24	93	93	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	377								
25	24	373/4	373/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	378								
25	24	187/2	187/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	379								
25	24	375/4	375/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	380								
25	24	94	94	3.0	1/4	1/4	Chord	4/4	1	1	3/4		1/2	3/2	381								
25	24	94	94	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	382								
25	24	93	93	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	383								
25	24	94	94	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	384								
25	24	377/4	377/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	385								
25	24	189/2	189/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	386								
25	24	379/4	379/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	387								
25	24	95	95	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	388								
25	24	381/4	381/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	389								
25	24	191/2	191/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	390								
25	24	383/4	383/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	391								
25	24	96	96	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	392								
25	24	385/4	385/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	393								
25	24	193/2	193/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	394								
25	24	387/4	387/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	395								
26	25	97	97	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	396								
26	25	389/4	389/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	397								
26	25	195/2	195/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	398								
26	25	391/4	391/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	399								
26	25	98	98	3.0	1/4	1/4	Chord	4/4	1	1	3/4		1/2	3/2	400								
26	25	98	98	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	401								
26	25	97	97	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	402								
26	25	98	98	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	403								
26	25	393/4	393/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	404								
26	25	197/2	197/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	405								
26	25	395/4	395/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	406								
26	25	99	99	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	407								
26	25	397/4	397/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	408								
26	25	199/2	199/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	409								
26	25	399/4	399/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	410								
26	25	100	100	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	411								
26	25	401/4	401/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	412								
26	25	201/2	201/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	413								
26	25	403/4	403/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	414								
27	26	101	101	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	415								
27	26	405/4	405/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	416								
27	26	203/2	203/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	417								
27	26	407/4	407/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	418								
27	26	102	102	3.0	1/4	1/4	Chord	4/4	1	1	3/4		1/2	3/2	419								
27	26	102	102	0.5	1/4	1/4	Chord	4/4	1	2	1/8		1/8	1	420								
27	26	101	101	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	421								
27	26	102	102	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	422								
27	26	409/4	409/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	423								
27	26	205/2	205/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	424								
27	26	411/4	411/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	425								
27	26	103	103	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	426								
27	26	413/4	413/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	427								
27	26	207/2	207/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	428								
27	26	415/4	415/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	429								
27	26	104	104	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	430								
27	26	417/4	417/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	431								
27	26	209/2	209/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	432								
27	26	419/4	419/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	433								
28	27	105	105	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	434								
28	27	421/4	421/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	435								
28	27	211/2	211/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	436								
28	27	423/4	423/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	437								
28	27	106	106	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	438								
28	27	425/4	425/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	439								
28	27	213/2	213/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	440								
28	27	427/4	427/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	441								
28	27	107	107	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	442								
28	27	429/4	429/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	443								
28	27	215/2	215/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	444								
28	27	431/4	431/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	445								
28	27	108	108	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	446								
28	27	433/4	433/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	447								
28	27	217/2	217/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	448								
28	27	435/4	435/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	449								
28	27	105	105	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	450								
28	27	108	108	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	451								
29	28	109	109	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	452								
29	28	110	110	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	453								
29	28	441/4	441/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	454								
29	28	111	111	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	455								
29	28	445/4	445/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	456								
29	28	112	112	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	457								
29	28	449/4	449/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	458								
29	28	437/4	437/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	459								
29	28	219/2	219/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	460								
29	28	439/4	439/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	461								
29	28	221/2	221/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	462								
29	28	443/4	443/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	463								
29	28	223/2	223/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	464								
29	28	447/4	447/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	465								
29	28	225/2	225/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	466								
29	28	451/4	451/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	467								
30	29	113	113	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	468								
30	29	453/4	453/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	469								
30	29	227/2	227/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	470								
30	29	455/4	455/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	471								
30	29	114	114	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	472								
30	29	457/4	457/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	473								
30	29	229/2	229/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	474								
30	29	459/4	459/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	475								
30	29	115	115	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	476								
30	29	461/4	461/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	477								
30	29	231/2	231/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	478								
30	29	463/4	463/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	479								
30	29	116	116	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	480								
30	29	465/4	465/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	481								
30	29	233/2	233/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	482								
30	29	467/4	467/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	483								
31	30	117	117	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	484								
31	30	118	118	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	485								
31	30	473/4	473/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	486								
31	30	119	119	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	487								
31	30	477/4	477/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	488								
31	30	120	120	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	489								
31	30	481/4	481/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	490								
31	30	469/4	469/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	491								
31	30	235/2	235/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	492								
31	30	471/4	471/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	493								
31	30	237/2	237/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	494								
31	30	475/4	475/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	495								
31	30	239/2	239/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	496								
31	30	479/4	479/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	497								
31	30	241/2	241/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	498								
31	30	483/4	483/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	499								
32	31	121	121	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	500								
32	31	485/4	485/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	501								
32	31	243/2	243/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	502								
32	31	487/4	487/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	503								
32	31	122	122	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	504								
32	31	489/4	489/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	505								
32	31	245/2	245/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	506								
32	31	491/4	491/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	507								
32	31	123	123	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	508								
32	31	493/4	493/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	509								
32	31	247/2	247/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	510								
32	31	495/4	495/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	511								
32	31	124	124	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	512								
32	31	497/4	497/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	513								
32	31	249/2	249/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	514								
32	31	499/4	499/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	515								
33	32	125	125	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	516								
33	32	126	126	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	517								
33	32	505/4	505/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	518								
33	32	127	127	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	519								
33	32	509/4	509/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	520								
33	32	128	128	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	521								
33	32	513/4	513/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	522								
33	32	501/4	501/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	523								
33	32	251/2	251/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	524								
33	32	503/4	503/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	525								
33	32	253/2	253/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	526								
33	32	507/4	507/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	527								
33	32	255/2	255/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	528								
33	32	511/4	511/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	529								
33	32	257/2	257/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	530								
33	32	515/4	515/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	531								
34	33	129	129	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	532								
34	33	517/4	517/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	533								
34	33	259/2	259/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	534								
34	33	519/4	519/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	535								
34	33	130	130	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	536								
34	33	521/4	521/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	537								
34	33	261/2	261/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	538								
34	33	523/4	523/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	539								
34	33	131	131	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	540								
34	33	525/4	525/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	541								
34	33	263/2	263/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	542								
34	33	527/4	527/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	543								
34	33	132	132	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	544								
34	33	529/4	529/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	545								
34	33	265/2	265/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	546								
34	33	531/4	531/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	547								
35	34	133	133	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	548								
35	34	134	134	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	549								
35	34	135	135	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	550								
35	34	271/2	271/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	551								
35	34	136	136	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	552								
35	34	273/2	273/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	553								
35	34	133	133	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	554								
35	34	533/4	533/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	555								
35	34	267/2	267/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	556								
35	34	535/4	535/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	557								
35	34	134	134	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	558								
35	34	537/4	537/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	559								
35	34	269/2	269/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	560								
35	34	539/4	539/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	561								
35	34	135	135	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	562								
35	34	541/4	541/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	563								
35	34	271/2	271/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	564								
35	34	543/4	543/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	565								
35	34	136	136	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	566								
35	34	545/4	545/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	567								
35	34	273/2	273/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	568								
35	34	547/4	547/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	569								
36	35	137	137	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	570								
36	35	549/4	549/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	571								
