mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur
71	71	281/2	281/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	826							
71	71	422/3	422/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	827							
71	71	845/6	845/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	828							
71	71	141	141	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	829							
71	71	847/6	847/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	830							
71	71	424/3	424/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	831							
71	71	283/2	283/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	832							
71	71	425/3	425/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	833							
71	71	851/6	851/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	834							
71	71	140	140	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	835							
71	71	841/6	841/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	836							
71	71	421/3	421/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	837							
71	71	281/2	281/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	838							
71	71	422/3	422/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	839							
71	71	845/6	845/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	840							
71	71	141	141	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	841							
71	71	847/6	847/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	842							
71	71	424/3	424/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	843							
71	71	283/2	283/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	844							
71	71	425/3	425/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	845							
71	71	851/6	851/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	846							
72	72	142	142	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	847							
72	72	142	142	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	848							
72	72	142	142	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	849							
72	72	853/6	853/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	850							
72	72	427/3	427/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	851							
72	72	285/2	285/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	852							
72	72	428/3	428/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	853							
72	72	857/6	857/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	854							
72	72	143	143	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	855							
73	73	144	144	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	856							
73	73	577/4	577/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	857							
73	73	1155/8	1155/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	858							
73	73	145	145	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	859							
73	73	581/4	581/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	860							
73	73	1163/8	1163/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	861							
73	73	144	144	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	862							
73	73	865/6	865/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	863							
73	73	433/3	433/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	864							
73	73	289/2	289/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	865							
73	73	434/3	434/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	866							
73	73	869/6	869/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	867							
73	73	145	145	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	868							
73	73	871/6	871/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	869							
73	73	436/3	436/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	870							
73	73	291/2	291/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	871							
73	73	437/3	437/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	872							
73	73	875/6	875/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	873							
74	74	146	146	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	874							
74	74	585/4	585/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	875							
74	74	1171/8	1171/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	876							
74	74	147	147	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	877							
74	74	589/4	589/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	878							
74	74	1179/8	1179/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	879							
74	74	146	146	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	880							
74	74	877/6	877/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	881							
74	74	439/3	439/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	882							
74	74	293/2	293/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	883							
74	74	440/3	440/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	884							
74	74	881/6	881/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	885							
74	74	147	147	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	886							
74	74	883/6	883/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	887							
74	74	442/3	442/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	888							
74	74	295/2	295/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	889							
74	74	443/3	443/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	890							
74	74	887/6	887/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	891							
75	75	148	148	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	892							
75	75	593/4	593/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	893							
75	75	1187/8	1187/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	894							
75	75	149	149	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	895							
75	75	597/4	597/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	896							
75	75	1195/8	1195/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	897							
75	75	148	148	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	898							
75	75	889/6	889/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	899							
75	75	445/3	445/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	900							
75	75	297/2	297/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	901							
75	75	446/3	446/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	902							
75	75	893/6	893/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	903							
75	75	149	149	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	904							
75	75	895/6	895/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	905							
75	75	448/3	448/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	906							
75	75	299/2	299/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	907							
75	75	449/3	449/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	908							
75	75	899/6	899/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	909							
76	76	150	150	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	910							
76	76	601/4	601/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	911							
76	76	1203/8	1203/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	912							
76	76	151	151	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	913							
76	76	605/4	605/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	914							
76	76	1211/8	1211/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	915							
76	76	150	150	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	916							
76	76	901/6	901/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	917							
76	76	451/3	451/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	918							
76	76	301/2	301/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	919							
76	76	452/3	452/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	920							
76	76	905/6	905/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	921							
76	76	151	151	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	922							
76	76	907/6	907/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	923							
76	76	454/3	454/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	924							
76	76	303/2	303/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	925							
76	76	455/3	455/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	926							
76	76	911/6	911/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	927							
77	77	152	152	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	928							
77	77	609/4	609/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	929							
77	77	1219/8	1219/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	930							
77	77	305/2	305/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	931		ornamentTrill					
77	77	153	153	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	932							
77	77	919/6	919/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	933							
77	77	460/3	460/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	934							
77	77	307/2	307/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	935							
77	77	461/3	461/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	936							
77	77	923/6	923/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	937							
77	77	152	152	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	938							
77	77	913/6	913/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	939							
77	77	457/3	457/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	940							
77	77	305/2	305/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	941							
77	77	458/3	458/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	942							
77	77	917/6	917/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	943							
77	77	153	153	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	944							
77	77	919/6	919/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	945							
77	77	460/3	460/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	946							
77	77	307/2	307/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	947							
77	77	461/3	461/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	948							
77	77	923/6	923/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	949							
78	78	154	154	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	950							
78	78	155	155	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	951							
78	78	931/6	931/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	952							
78	78	466/3	466/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	953							
78	78	311/2	311/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	954							
78	78	467/3	467/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	955							
78	78	935/6	935/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	956							
78	78	154	154	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	957							
78	78	925/6	925/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	958							
78	78	463/3	463/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	959							
78	78	309/2	309/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	960							
78	78	464/3	464/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	961							
78	78	929/6	929/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	962							
78	78	155	155	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	963							
78	78	931/6	931/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	964							
78	78	466/3	466/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	965							
78	78	311/2	311/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	966							
78	78	467/3	467/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	967							
78	78	935/6	935/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	968							
79	79	156	156	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	969							
79	79	937/6	937/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	970							
79	79	469/3	469/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	971							
79	79	313/2	313/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	972							
79	79	470/3	470/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	973							
79	79	941/6	941/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	974							
79	79	157	157	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	975							
79	79	943/6	943/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	976							
79	79	472/3	472/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	977							
79	79	315/2	315/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	978							
79	79	473/3	473/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	979							
79	79	947/6	947/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	980							
79	79	156	156	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	981							
79	79	937/6	937/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	982							
79	79	469/3	469/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	983							
79	79	313/2	313/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	984							
79	79	470/3	470/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	985							
79	79	941/6	941/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	986							
79	79	157	157	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	987							
79	79	943/6	943/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	988							
79	79	472/3	472/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	989							
79	79	315/2	315/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	990							
79	79	473/3	473/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	991							
79	79	947/6	947/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	992							
80	80	158	158	0.0	0	0	StaffText	2/4	1	1	0							Da Capo fino al Segno				
80	80	158	158	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	993							
80	80	158	158	0.16666666666666666	0	0	Chord	2/4	2	1	1/24		1/16	2/3	994							
80	80	949/6	949/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24		1/16	2/3	995							
80	80	475/3	475/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24		1/16	2/3	996							
80	80	317/2	317/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	997							
80	80	476/3	476/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	998							
80	80	953/6	953/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	999							
80	80	159	159	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1000							
