mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
25	25	221/6	221/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	259						
25	25	223/6	223/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	260						
25	25	112/3	112/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	261						
26	26	75/2	75/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	262						
26	26	38	38	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	263						
26	26	77/2	77/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	264						
26	26	113/3	113/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	265						
26	26	227/6	227/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	266						
26	26	229/6	229/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	267						
26	26	115/3	115/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	268						
26	26	116/3	116/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	269						
26	26	233/6	233/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	270						
27	27	39	39	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	271						
27	27	79/2	79/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	272						
27	27	40	40	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	273						
27	27	235/6	235/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	274						
27	27	118/3	118/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	275						
27	27	119/3	119/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	276						
27	27	239/6	239/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	277						
27	27	241/6	241/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	278						
27	27	121/3	121/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	279						
28	28	81/2	81/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	280						
28	28	83/2	83/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	281						
28	28	125/3	125/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	282						
28	28	251/6	251/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	283						
28	28	81/2	81/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	284						
28	28	122/3	122/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	285						
28	28	245/6	245/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	286						
28	28	41	41	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	287						
28	28	247/6	247/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	288						
28	28	124/3	124/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	289						
28	28	83/2	83/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	290						
29	29	42	42	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	291						
29	29	253/6	253/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	292						
29	29	127/3	127/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	293						
29	29	85/2	85/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	294						
29	29	128/3	128/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	295						
29	29	257/6	257/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	296						
29	29	43	43	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	297						
29	29	259/6	259/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	298						
29	29	130/3	130/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	299						
29	29	42	42	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	300						
29	29	253/6	253/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	301						
29	29	127/3	127/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	302						
29	29	85/2	85/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	303						
29	29	128/3	128/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	304						
29	29	257/6	257/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	305						
29	29	43	43	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	306						
29	29	259/6	259/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	307						
29	29	130/3	130/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	308						
30	30	87/2	87/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	309						
30	30	131/3	131/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	310						
30	30	263/6	263/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	311						
30	30	44	44	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	312						
30	30	265/6	265/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	313						
30	30	133/3	133/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	314						
30	30	89/2	89/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	315						
30	30	134/3	134/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	316						
30	30	269/6	269/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	317						
30	30	87/2	87/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	318						
30	30	131/3	131/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	319						
30	30	263/6	263/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	320						
30	30	44	44	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	321						
30	30	265/6	265/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	322						
30	30	133/3	133/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	323						
30	30	89/2	89/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	324						
31	31	45	45	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	325						
31	31	271/6	271/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	326						
31	31	136/3	136/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	327						
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	328						
31	31	46	46	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	329	ornamentTrill					
31	31	45	45	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	330						
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	331						
31	31	46	46	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	332						
32	32	93/2	93/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	333						
32	32	140/3	140/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	334						
32	32	281/6	281/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	335						
32	32	47	47	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	336						
32	32	283/6	283/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	337						
32	32	142/3	142/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	338						
32	32	95/2	95/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	339						
32	32	143/3	143/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	340						
32	32	287/6	287/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	341						
32	32	93/2	93/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	342						
32	32	140/3	140/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	343						
32	32	281/6	281/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	344						
32	32	47	47	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	345						
32	32	283/6	283/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	346						
32	32	142/3	142/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	347						
32	32	95/2	95/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	348						
32	32	143/3	143/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	349						
32	32	287/6	287/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	350						
33	33	48	48	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	351						
33	33	289/6	289/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	352						
33	33	145/3	145/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	353						
33	33	97/2	97/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	354						
33	33	146/3	146/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	355						
33	33	293/6	293/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	356						
33	33	49	49	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	357						
33	33	295/6	295/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	358						
33	33	148/3	148/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	359						
33	33	48	48	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	360						
33	33	289/6	289/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	361						
33	33	145/3	145/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	362						
33	33	97/2	97/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	363						
33	33	146/3	146/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	364						
33	33	293/6	293/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	365						
33	33	49	49	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	366						
34	34	99/2	99/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	367						
34	34	149/3	149/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	368						
34	34	299/6	299/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	369						
34	34	50	50	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	370						
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	371	ornamentTrill					
34	34	99/2	99/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	372						
34	34	50	50	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	373						
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	374						
35	35	51	51	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	375						
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	376						
35	35	51	51	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	377						
35	35	307/6	307/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	378						
35	35	154/3	154/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	379						
35	35	103/2	103/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	380						
35	35	155/3	155/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	381						
35	35	311/6	311/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	382						
35	35	52	52	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	383						
36	36	105/2	105/2	0.375	0	0	Chord	3/8	1	1	3/32		1/16	3/2	384						
36	36	423/8	423/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	385						
36	36	53	53	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	386	articStaccatissimoAbove					
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	387	articStaccatissimoAbove					
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	388	articStaccatissimoAbove					
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	389	articStaccatissimoAbove					
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	390						
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	391						
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	392						
37	37	54	54	0.375	0	0	Chord	3/8	1	1	3/32		1/16	3/2	393						
37	37	435/8	435/8	0.125	3/32	3/32	Chord	3/8	1	1	1/32		1/32	1	394						
37	37	109/2	109/2	0.375	1/8	1/8	Chord	3/8	1	1	3/32		1/16	3/2	395						
37	37	439/8	439/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32		1/32	1	396						
37	37	55	55	0.375	1/4	1/4	Chord	3/8	1	1	3/32		1/16	3/2	397						
37	37	443/8	443/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	398						
37	37	54	54	0.375	0	0	Chord	3/8	2	1	3/32		1/16	3/2	399						
37	37	435/8	435/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32		1/32	1	400						
37	37	109/2	109/2	0.375	1/8	1/8	Chord	3/8	2	1	3/32		1/16	3/2	401						
37	37	439/8	439/8	0.125	7/32	7/32	Chord	3/8	2	1	1/32		1/32	1	402						
37	37	55	55	0.375	1/4	1/4	Chord	3/8	2	1	3/32		1/16	3/2	403						
37	37	443/8	443/8	0.125	11/32	11/32	Chord	3/8	2	1	1/32		1/32	1	404						
38	38	111/2	111/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	405						
38	38	167/3	167/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	406						
38	38	335/6	335/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	407						
38	38	56	56	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	408						
38	38	337/6	337/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	409						
38	38	169/3	169/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	410						
38	38	113/2	113/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	411						
38	38	170/3	170/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	412						
38	38	341/6	341/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	413						
38	38	111/2	111/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	414						
39	39	57	57	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	415						
39	39	343/6	343/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	416						
39	39	172/3	172/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	417						
39	39	115/2	115/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	418						
39	39	173/3	173/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	419						
39	39	347/6	347/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	420						
39	39	58	58	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	421						
39	39	349/6	349/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	422						
39	39	175/3	175/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	423						
39	39	57	57	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	424						
39	39	115/2	115/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	425						
39	39	58	58	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	426						
40	40	117/2	117/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	427						
40	40	117/2	117/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	428						
40	40	176/3	176/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	429						
40	40	353/6	353/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	430						
40	40	59	59	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	431						
40	40	355/6	355/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	432						
40	40	178/3	178/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	433						
40	40	119/2	119/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	434						
40	40	179/3	179/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	435						
40	40	359/6	359/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	436						
41	41	60	60	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	437						
41	41	361/6	361/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	438						
41	41	181/3	181/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	439						
41	41	121/2	121/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	440						
41	41	182/3	182/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	441						
41	41	365/6	365/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	442						
41	41	61	61	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	443						
41	41	367/6	367/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	444						
41	41	184/3	184/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	445						
41	41	60	60	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	446						
41	41	121/2	121/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	447						
41	41	61	61	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	448						
42	42	123/2	123/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	449						
42	42	123/2	123/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	450						
42	42	185/3	185/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	451						
42	42	371/6	371/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	452						
42	42	62	62	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	453						
42	42	373/6	373/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	454						
42	42	187/3	187/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	455						
42	42	125/2	125/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	456						
42	42	188/3	188/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	457						
42	42	377/6	377/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	458						
43	43	63	63	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	459						
43	43	379/6	379/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	460						
43	43	190/3	190/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	461						
43	43	127/2	127/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24		1/16	2/3	462						
43	43	191/3	191/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24		1/16	2/3	463						
43	43	383/6	383/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24		1/16	2/3	464						
43	43	64	64	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	465						
43	43	385/6	385/6	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	466						
43	43	193/3	193/3	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	467						
43	43	63	63	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	468						
43	43	127/2	127/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	469						
43	43	64	64	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	470						
44	44	129/2	129/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	471						
44	44	65	65	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	472						
44	44	129/2	129/2	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	473						
45	45	66	66	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	474	ornamentTrill					
45	45	66	66	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	475						
45	45	397/6	397/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	476						
45	45	199/3	199/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	477						
45	45	133/2	133/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	478						
45	45	200/3	200/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	479						
45	45	401/6	401/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	480						
45	45	67	67	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	481						
45	45	403/6	403/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	482						
45	45	202/3	202/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	483						
46	46	135/2	135/2	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	484	ornamentTrill					
46	46	549/8	549/8	0.125	9/32	9/32	Chord	3/8	1	1	1/32		1/32	1	485						
46	46	275/4	275/4	0.125	5/16	5/16	Chord	3/8	1	1	1/32		1/32	1	486						
46	46	551/8	551/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32		1/32	1	487						
46	46	135/2	135/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	488						
46	46	203/3	203/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	489						
46	46	407/6	407/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	490						
46	46	68	68	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	491						
46	46	409/6	409/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	492						
46	46	205/3	205/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	493						
46	46	137/2	137/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	494						
46	46	206/3	206/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	495						
46	46	413/6	413/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	496						
47	47	69	69	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	497						
47	47	139/2	139/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	498						
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	499						
47	47	69	69	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	500						
47	47	415/6	415/6	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	501						
47	47	208/3	208/3	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	502						
47	47	139/2	139/2	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	503						
47	47	209/3	209/3	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	504						
47	47	419/6	419/6	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	505						
47	47	70	70	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	506						
47	47	421/6	421/6	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	507						
47	47	211/3	211/3	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	508						
48	48	141/2	141/2	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	509						
48	48	141/2	141/2	0.16666666666666666	0	0	Chord	3/8	2	1	1/24		1/16	2/3	510						
48	48	212/3	212/3	0.16666666666666666	1/24	1/24	Chord	3/8	2	1	1/24		1/16	2/3	511						
48	48	425/6	425/6	0.16666666666666666	1/12	1/12	Chord	3/8	2	1	1/24		1/16	2/3	512						
48	48	71	71	0.16666666666666666	1/8	1/8	Chord	3/8	2	1	1/24		1/16	2/3	513						
48	48	427/6	427/6	0.16666666666666666	1/6	1/6	Chord	3/8	2	1	1/24		1/16	2/3	514						
48	48	214/3	214/3	0.16666666666666666	5/24	5/24	Chord	3/8	2	1	1/24		1/16	2/3	515						
48	48	143/2	143/2	0.16666666666666666	1/4	1/4	Chord	3/8	2	1	1/24		1/16	2/3	516						
48	48	215/3	215/3	0.16666666666666666	7/24	7/24	Chord	3/8	2	1	1/24		1/16	2/3	517						
48	48	431/6	431/6	0.16666666666666666	1/3	1/3	Chord	3/8	2	1	1/24		1/16	2/3	518						
49	49	72	72	0.0	0	0	Chord	3/8	1	1	0	appoggiatura	1/8	1	519						
49	49	72	72	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	520	ornamentTrill					
